Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
waitForElementClickable,Chrome 64.0.3282.186,,2018-03-14 18:49:06,2018-03-14 18:49:11,4.937s,PASSED
"Statement - attribute = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getAttribute(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_Apttus - Quote Page (11)/div_Presented), ""class"")",Chrome 64.0.3282.186,,2018-03-14 18:49:11,2018-03-14 18:49:11,0.081s,PASSED
verifyElementPresent,Chrome 64.0.3282.186,hard coded as an object\r\n,2018-03-14 18:49:11,2018-03-14 18:49:16,4.775s,PASSED
"Statement - verifttrue = attribute.contains(""select"")",Chrome 64.0.3282.186,,2018-03-14 18:49:16,2018-03-14 18:49:16,0.000s,PASSED
verifyEqual,Chrome 64.0.3282.186,,2018-03-14 18:49:16,2018-03-14 18:49:16,0.000s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 18:49:16,2018-03-14 18:49:17,0.908s,PASSED
waitForElementClickable,Chrome 64.0.3282.186,,2018-03-14 18:49:17,2018-03-14 18:49:17,0.167s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 18:49:17,2018-03-14 18:49:18,0.641s,FAILED
waitForElementClickable,Chrome 64.0.3282.186,,2018-03-14 18:49:18,2018-03-14 18:49:46,28.015s,PASSED
Statement - title = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getWindowTitle(),Chrome 64.0.3282.186,,2018-03-14 18:49:46,2018-03-14 18:49:46,0.215s,PASSED
"Statement - assert title == ""Apttus - Contract Lifecycle Management""",Chrome 64.0.3282.186,,2018-03-14 18:49:46,2018-03-14 18:49:46,0.002s,PASSED
Statement - quoteidclm = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_Apttus - Contract Lifecycle Ma (8)/quoteid)),Chrome 64.0.3282.186,,2018-03-14 18:49:46,2018-03-14 18:49:46,0.072s,PASSED
verifyEqual,Chrome 64.0.3282.186,,2018-03-14 18:49:46,2018-03-14 18:49:46,0.002s,PASSED
Statement - statusAuthoring = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_Apttus - Contract Lifecycle Ma (8)/md-chip_Request  Request)),Chrome 64.0.3282.186,,2018-03-14 18:49:46,2018-03-14 18:49:46,0.125s,PASSED
verifyEqual,Chrome 64.0.3282.186,,2018-03-14 18:49:46,2018-03-14 18:49:46,0.001s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 18:49:46,2018-03-14 18:49:47,0.755s,PASSED
delay,Chrome 64.0.3282.186,,2018-03-14 18:49:47,2018-03-14 18:49:52,5.003s,PASSED
waitForElementClickable,Chrome 64.0.3282.186,,2018-03-14 18:49:52,2018-03-14 18:49:52,0.047s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 18:49:52,2018-03-14 18:49:52,0.167s,PASSED
waitForElementClickable,Chrome 64.0.3282.186,,2018-03-14 18:49:52,2018-03-14 18:49:52,0.115s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 18:49:52,2018-03-14 18:49:52,0.308s,PASSED
delay,Chrome 64.0.3282.186,,2018-03-14 18:49:52,2018-03-14 18:49:57,5.002s,PASSED
waitForElementPresent,Chrome 64.0.3282.186,,2018-03-14 18:49:57,2018-03-14 18:51:34,1m - 36.246s,PASSED
Statement - statusAuthoring = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_Apttus - Contract Lifecycle Ma (8)/md-chip_In Authoring  Language)),Chrome 64.0.3282.186,,2018-03-14 18:51:34,2018-03-14 18:52:05,31.277s,FAILED
verifyEqual,Chrome 64.0.3282.186,,2018-03-14 18:52:05,2018-03-14 18:52:05,0.002s,FAILED
delay,Chrome 64.0.3282.186,,2018-03-14 18:52:05,2018-03-14 18:52:10,5.002s,PASSED
closeBrowser,Chrome 64.0.3282.186,,2018-03-14 18:52:10,2018-03-14 18:52:11,1.287s,PASSED
,,,,,,
Test Cases/Main Test Cases/apttus11clm,Chrome 64.0.3282.186,,2018-03-14 18:52:11,2018-03-14 18:54:20,2m - 8.268s,PASSED
openBrowser,Chrome 64.0.3282.186,,2018-03-14 18:52:12,2018-03-14 18:52:15,3.456s,PASSED
maximizeWindow,Chrome 64.0.3282.186,,2018-03-14 18:52:15,2018-03-14 18:52:16,1.159s,PASSED
navigateToUrl,Chrome 64.0.3282.186,,2018-03-14 18:52:16,2018-03-14 18:52:19,3.139s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-14 18:52:19,2018-03-14 18:52:30,11.019s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-14 18:52:30,2018-03-14 18:52:31,0.183s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 18:52:31,2018-03-14 18:52:31,0.099s,PASSED
waitForElementClickable,Chrome 64.0.3282.186,,2018-03-14 18:52:31,2018-03-14 18:52:52,21.378s,PASSED
Statement - statusAuthoring = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_Apttus - Contract Lifecycle Ma (8)/md-chip_In Authoring  Author C)),Chrome 64.0.3282.186,,2018-03-14 18:52:52,2018-03-14 18:52:52,0.198s,PASSED
verifyEqual,Chrome 64.0.3282.186,,2018-03-14 18:52:52,2018-03-14 18:52:52,0.001s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 18:52:52,2018-03-14 18:52:53,0.376s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 18:52:53,2018-03-14 18:52:53,0.393s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 18:52:53,2018-03-14 18:52:54,0.378s,PASSED
waitForElementClickable,Chrome 64.0.3282.186,,2018-03-14 18:52:54,2018-03-14 18:53:00,6.023s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 18:53:00,2018-03-14 18:53:00,0.565s,PASSED
waitForElementClickable,Chrome 64.0.3282.186,,2018-03-14 18:53:00,2018-03-14 18:53:08,7.697s,PASSED
Statement - statusAuthoring = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_Apttus - Contract Lifecycle Ma (8)/md-chip_In Authoring  Language)),Chrome 64.0.3282.186,,2018-03-14 18:53:08,2018-03-14 18:53:08,0.133s,PASSED
verifyEqual,Chrome 64.0.3282.186,,2018-03-14 18:53:08,2018-03-14 18:53:08,0.001s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 18:53:08,2018-03-14 18:53:09,0.976s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-14 18:53:09,2018-03-14 18:53:11,1.637s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-14 18:53:11,2018-03-14 18:53:12,1.098s,PASSED
delay,Chrome 64.0.3282.186,,2018-03-14 18:53:12,2018-03-14 18:53:17,5.001s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 18:53:17,2018-03-14 18:53:17,0.271s,PASSED
delay,Chrome 64.0.3282.186,,2018-03-14 18:53:17,2018-03-14 18:53:22,5.000s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-14 18:53:22,2018-03-14 18:53:22,0.460s,PASSED
delay,Chrome 64.0.3282.186,,2018-03-14 18:53:22,2018-03-14 18:53:24,2.002s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 18:53:24,2018-03-14 18:53:25,0.222s,PASSED
delay,Chrome 64.0.3282.186,,2018-03-14 18:53:25,2018-03-14 18:53:27,2.000s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 18:53:27,2018-03-14 18:53:27,0.243s,PASSED
delay,Chrome 64.0.3282.186,,2018-03-14 18:53:27,2018-03-14 18:53:29,2.001s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 18:53:29,2018-03-14 18:53:29,0.183s,PASSED
delay,Chrome 64.0.3282.186,,2018-03-14 18:53:29,2018-03-14 18:53:31,2.002s,PASSED
waitForElementClickable,Chrome 64.0.3282.186,,2018-03-14 18:53:31,2018-03-14 18:53:32,0.776s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 18:53:32,2018-03-14 18:53:32,0.315s,PASSED
waitForElementClickable,Chrome 64.0.3282.186,,2018-03-14 18:53:32,2018-03-14 18:53:38,6.076s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 18:53:38,2018-03-14 18:53:38,0.302s,PASSED
waitForElementClickable,Chrome 64.0.3282.186,,2018-03-14 18:53:38,2018-03-14 18:53:43,4.322s,PASSED
Statement - statusAuthoring = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_Apttus - Contract Lifecycle Ma (8)/md-chip_In Authoring  Other Pa)),Chrome 64.0.3282.186,,2018-03-14 18:53:43,2018-03-14 18:53:43,0.058s,PASSED
verifyEqual,Chrome 64.0.3282.186,,2018-03-14 18:53:43,2018-03-14 18:53:43,0.001s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 18:53:43,2018-03-14 18:53:43,0.375s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-14 18:53:43,2018-03-14 18:53:45,1.535s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-14 18:53:45,2018-03-14 18:53:46,1.357s,PASSED
delay,Chrome 64.0.3282.186,,2018-03-14 18:53:46,2018-03-14 18:53:51,5.001s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 18:53:51,2018-03-14 18:53:51,0.262s,PASSED
delay,Chrome 64.0.3282.186,,2018-03-14 18:53:51,2018-03-14 18:53:56,5.001s,PASSED
setText,Chrome 64.0.3282.186,,2018-03-14 18:53:56,2018-03-14 18:53:57,0.555s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 18:53:57,2018-03-14 18:53:57,0.226s,PASSED
delay,Chrome 64.0.3282.186,,2018-03-14 18:53:57,2018-03-14 18:53:59,2.001s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 18:53:59,2018-03-14 18:53:59,0.174s,PASSED
delay,Chrome 64.0.3282.186,,2018-03-14 18:53:59,2018-03-14 18:54:01,2.003s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 18:54:01,2018-03-14 18:54:02,0.170s,PASSED
delay,Chrome 64.0.3282.186,,2018-03-14 18:54:02,2018-03-14 18:54:04,2.000s,PASSED
waitForElementClickable,Chrome 64.0.3282.186,,2018-03-14 18:54:04,2018-03-14 18:54:04,0.704s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 18:54:04,2018-03-14 18:54:05,0.304s,PASSED
waitForElementClickable,Chrome 64.0.3282.186,,2018-03-14 18:54:05,2018-03-14 18:54:08,3.408s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 18:54:08,2018-03-14 18:54:08,0.281s,PASSED
waitForElementClickable,Chrome 64.0.3282.186,,2018-03-14 18:54:08,2018-03-14 18:54:12,3.538s,PASSED
Statement - statusAuthoring = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_Apttus - Contract Lifecycle Ma (8)/md-chip_In Signatures  Pending)),Chrome 64.0.3282.186,,2018-03-14 18:54:12,2018-03-14 18:54:12,0.064s,PASSED
verifyEqual,Chrome 64.0.3282.186,,2018-03-14 18:54:12,2018-03-14 18:54:12,0.001s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 18:54:12,2018-03-14 18:54:12,0.367s,PASSED
waitForElementClickable,Chrome 64.0.3282.186,,2018-03-14 18:54:12,2018-03-14 18:54:12,0.083s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 18:54:12,2018-03-14 18:54:12,0.161s,PASSED
waitForElementClickable,Chrome 64.0.3282.186,,2018-03-14 18:54:12,2018-03-14 18:54:14,1.307s,PASSED
click,Chrome 64.0.3282.186,,2018-03-14 18:54:14,2018-03-14 18:54:14,0.263s,PASSED
Statement - statusAuthoring = com.kms.katalon.core.webui.keyword.WebUiBuiltInKeywords.getText(com.kms.katalon.core.testobject.ObjectRepository.findTestObject(Page_Apttus - Contract Lifecycle Ma (8)/md-chip_In Signatures  Fully S)),Chrome 64.0.3282.186,,2018-03-14 18:54:14,2018-03-14 18:54:18,4.125s,PASSED
verifyEqual,Chrome 64.0.3282.186,,2018-03-14 18:54:18,2018-03-14 18:54:18,0.001s,PASSED
closeBrowser,Chrome 64.0.3282.186,,2018-03-14 18:54:18,2018-03-14 18:54:20,1.376s,PASSED
