Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
switchToDefaultContent,Firefox 58.0,,2018-02-23 11:29:05,2018-02-23 11:29:05,0.023s,PASSED
click,Firefox 58.0,,2018-02-23 11:29:05,2018-02-23 11:29:06,0.668s,PASSED
switchToWindowIndex,Firefox 58.0,,2018-02-23 11:29:06,2018-02-23 11:29:06,0.242s,PASSED
click,Firefox 58.0,,2018-02-23 11:29:06,2018-02-23 11:29:07,1.243s,PASSED
click,Firefox 58.0,,2018-02-23 11:29:07,2018-02-23 11:29:07,0.377s,PASSED
click,Firefox 58.0,,2018-02-23 11:29:07,2018-02-23 11:29:08,0.478s,PASSED
switchToWindowIndex,Firefox 58.0,,2018-02-23 11:29:08,2018-02-23 11:29:08,0.076s,PASSED
click,Firefox 58.0,,2018-02-23 11:29:08,2018-02-23 11:29:10,2.341s,PASSED
switchToDefaultContent,Firefox 58.0,,2018-02-23 11:29:10,2018-02-23 11:29:10,0.023s,PASSED
click,Firefox 58.0,,2018-02-23 11:29:10,2018-02-23 11:29:11,0.283s,PASSED
click,Firefox 58.0,,2018-02-23 11:29:11,2018-02-23 11:29:11,0.286s,PASSED
click,Firefox 58.0,,2018-02-23 11:29:11,2018-02-23 11:29:11,0.264s,PASSED
click,Firefox 58.0,,2018-02-23 11:29:11,2018-02-23 11:29:11,0.249s,PASSED
setText,Firefox 58.0,,2018-02-23 11:29:11,2018-02-23 11:29:11,0.072s,PASSED
selectOptionByValue,Firefox 58.0,,2018-02-23 11:29:11,2018-02-23 11:29:17,5.776s,PASSED
click,Firefox 58.0,,2018-02-23 11:29:17,2018-02-23 11:29:17,0.238s,PASSED
click,Firefox 58.0,,2018-02-23 11:29:17,2018-02-23 11:29:18,0.262s,PASSED
selectOptionByValue,Firefox 58.0,,2018-02-23 11:29:18,2018-02-23 11:29:19,0.820s,PASSED
selectOptionByValue,Firefox 58.0,,2018-02-23 11:29:19,2018-02-23 11:29:19,0.661s,PASSED
selectOptionByValue,Firefox 58.0,,2018-02-23 11:29:19,2018-02-23 11:29:20,0.420s,PASSED
selectOptionByValue,Firefox 58.0,,2018-02-23 11:29:20,2018-02-23 11:29:20,0.445s,PASSED
selectOptionByValue,Firefox 58.0,,2018-02-23 11:29:20,2018-02-23 11:29:21,0.553s,PASSED
click,Firefox 58.0,,2018-02-23 11:29:21,2018-02-23 11:29:22,1.741s,PASSED
closeBrowser,Firefox 58.0,,2018-02-23 11:29:22,2018-02-23 11:29:23,0.575s,PASSED
