Suite/Test/Step Name,Browser,Description,Start time,End time,Duration,Status
click,Firefox 58.0,,2018-02-26 11:48:50,2018-02-26 11:48:50,0.363s,PASSED
switchToWindowIndex,Firefox 58.0,,2018-02-26 11:48:50,2018-02-26 11:48:50,0.065s,PASSED
click,Firefox 58.0,,2018-02-26 11:48:50,2018-02-26 11:48:52,2.152s,PASSED
switchToDefaultContent,Firefox 58.0,,2018-02-26 11:48:52,2018-02-26 11:48:52,0.030s,PASSED
click,Firefox 58.0,,2018-02-26 11:48:52,2018-02-26 11:48:53,0.622s,PASSED
switchToWindowIndex,Firefox 58.0,,2018-02-26 11:48:53,2018-02-26 11:48:53,0.094s,PASSED
click,Firefox 58.0,,2018-02-26 11:48:53,2018-02-26 11:48:55,1.782s,PASSED
switchToDefaultContent,Firefox 58.0,,2018-02-26 11:48:55,2018-02-26 11:48:55,0.025s,PASSED
click,Firefox 58.0,,2018-02-26 11:48:55,2018-02-26 11:48:55,0.311s,PASSED
click,Firefox 58.0,,2018-02-26 11:48:55,2018-02-26 11:49:26,30.981s,FAILED
,,,,,,
Test Cases/Main Test Cases/testdata,Firefox 58.0,,2018-02-26 11:49:26,2018-02-26 11:50:55,1m - 29.353s,FAILED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(data),Firefox 58.0,,2018-02-26 11:49:26,2018-02-26 11:49:26,0.057s,PASSED
openBrowser,Firefox 58.0,,2018-02-26 11:49:26,2018-02-26 11:49:38,12.145s,PASSED
navigateToUrl,Firefox 58.0,,2018-02-26 11:49:38,2018-02-26 11:49:42,3.795s,PASSED
setText,Firefox 58.0,,2018-02-26 11:49:42,2018-02-26 11:49:42,0.129s,PASSED
setText,Firefox 58.0,,2018-02-26 11:49:42,2018-02-26 11:49:42,0.101s,PASSED
sendKeys,Firefox 58.0,,2018-02-26 11:49:42,2018-02-26 11:49:42,0.102s,PASSED
click,Firefox 58.0,,2018-02-26 11:49:42,2018-02-26 11:49:58,15.473s,PASSED
click,Firefox 58.0,,2018-02-26 11:49:58,2018-02-26 11:50:00,1.977s,PASSED
selectOptionByValue,Firefox 58.0,,2018-02-26 11:50:00,2018-02-26 11:50:01,1.109s,PASSED
selectOptionByValue,Firefox 58.0,,2018-02-26 11:50:01,2018-02-26 11:50:03,1.693s,PASSED
click,Firefox 58.0,,2018-02-26 11:50:03,2018-02-26 11:50:09,6.424s,PASSED
click,Firefox 58.0,,2018-02-26 11:50:09,2018-02-26 11:50:13,3.496s,PASSED
setText,Firefox 58.0,,2018-02-26 11:50:13,2018-02-26 11:50:13,0.220s,PASSED
click,Firefox 58.0,,2018-02-26 11:50:13,2018-02-26 11:50:13,0.461s,PASSED
switchToWindowIndex,Firefox 58.0,,2018-02-26 11:50:13,2018-02-26 11:50:13,0.047s,PASSED
click,Firefox 58.0,,2018-02-26 11:50:13,2018-02-26 11:50:15,1.880s,PASSED
switchToDefaultContent,Firefox 58.0,,2018-02-26 11:50:15,2018-02-26 11:50:15,0.055s,PASSED
click,Firefox 58.0,,2018-02-26 11:50:15,2018-02-26 11:50:16,0.646s,PASSED
switchToWindowIndex,Firefox 58.0,,2018-02-26 11:50:16,2018-02-26 11:50:16,0.052s,PASSED
click,Firefox 58.0,,2018-02-26 11:50:16,2018-02-26 11:50:18,1.886s,PASSED
click,Firefox 58.0,,2018-02-26 11:50:18,2018-02-26 11:50:18,0.356s,PASSED
switchToWindowIndex,Firefox 58.0,,2018-02-26 11:50:18,2018-02-26 11:50:18,0.030s,PASSED
click,Firefox 58.0,,2018-02-26 11:50:18,2018-02-26 11:50:21,2.354s,PASSED
switchToDefaultContent,Firefox 58.0,,2018-02-26 11:50:21,2018-02-26 11:50:21,0.024s,PASSED
click,Firefox 58.0,,2018-02-26 11:50:21,2018-02-26 11:50:21,0.894s,PASSED
switchToWindowIndex,Firefox 58.0,,2018-02-26 11:50:21,2018-02-26 11:50:22,0.124s,PASSED
click,Firefox 58.0,,2018-02-26 11:50:22,2018-02-26 11:50:24,1.926s,PASSED
switchToDefaultContent,Firefox 58.0,,2018-02-26 11:50:24,2018-02-26 11:50:24,0.022s,PASSED
click,Firefox 58.0,,2018-02-26 11:50:24,2018-02-26 11:50:24,0.312s,PASSED
click,Firefox 58.0,,2018-02-26 11:50:24,2018-02-26 11:50:55,31.503s,FAILED
,,,,,,
Test Cases/Main Test Cases/testdata,Firefox 58.0,,2018-02-26 11:50:55,2018-02-26 11:52:27,1m - 31.343s,FAILED
Statement - data = com.kms.katalon.core.testdata.TestDataFactory.findTestData(data),Firefox 58.0,,2018-02-26 11:50:55,2018-02-26 11:50:56,0.101s,PASSED
openBrowser,Firefox 58.0,,2018-02-26 11:50:56,2018-02-26 11:51:06,10.721s,PASSED
navigateToUrl,Firefox 58.0,,2018-02-26 11:51:06,2018-02-26 11:51:11,5.060s,PASSED
setText,Firefox 58.0,,2018-02-26 11:51:11,2018-02-26 11:51:11,0.159s,PASSED
setText,Firefox 58.0,,2018-02-26 11:51:11,2018-02-26 11:51:12,0.127s,PASSED
sendKeys,Firefox 58.0,,2018-02-26 11:51:12,2018-02-26 11:51:12,0.086s,PASSED
click,Firefox 58.0,,2018-02-26 11:51:12,2018-02-26 11:51:28,16.492s,PASSED
click,Firefox 58.0,,2018-02-26 11:51:28,2018-02-26 11:51:30,1.623s,PASSED
selectOptionByValue,Firefox 58.0,,2018-02-26 11:51:30,2018-02-26 11:51:31,1.055s,PASSED
selectOptionByValue,Firefox 58.0,,2018-02-26 11:51:31,2018-02-26 11:51:32,0.997s,PASSED
click,Firefox 58.0,,2018-02-26 11:51:32,2018-02-26 11:51:39,7.494s,PASSED
click,Firefox 58.0,,2018-02-26 11:51:39,2018-02-26 11:51:44,4.251s,PASSED
setText,Firefox 58.0,,2018-02-26 11:51:44,2018-02-26 11:51:44,0.325s,PASSED
click,Firefox 58.0,,2018-02-26 11:51:44,2018-02-26 11:51:44,0.332s,PASSED
switchToWindowIndex,Firefox 58.0,,2018-02-26 11:51:44,2018-02-26 11:51:44,0.037s,PASSED
click,Firefox 58.0,,2018-02-26 11:51:44,2018-02-26 11:51:47,2.359s,PASSED
switchToDefaultContent,Firefox 58.0,,2018-02-26 11:51:47,2018-02-26 11:51:47,0.028s,PASSED
click,Firefox 58.0,,2018-02-26 11:51:47,2018-02-26 11:51:47,0.318s,PASSED
switchToWindowIndex,Firefox 58.0,,2018-02-26 11:51:47,2018-02-26 11:51:47,0.041s,PASSED
click,Firefox 58.0,,2018-02-26 11:51:47,2018-02-26 11:51:50,2.444s,PASSED
click,Firefox 58.0,,2018-02-26 11:51:50,2018-02-26 11:51:50,0.362s,PASSED
switchToWindowIndex,Firefox 58.0,,2018-02-26 11:51:50,2018-02-26 11:51:50,0.248s,PASSED
click,Firefox 58.0,,2018-02-26 11:51:50,2018-02-26 11:51:52,1.815s,PASSED
switchToDefaultContent,Firefox 58.0,,2018-02-26 11:51:52,2018-02-26 11:51:52,0.023s,PASSED
click,Firefox 58.0,,2018-02-26 11:51:52,2018-02-26 11:51:53,0.640s,PASSED
switchToWindowIndex,Firefox 58.0,,2018-02-26 11:51:53,2018-02-26 11:51:53,0.279s,PASSED
click,Firefox 58.0,,2018-02-26 11:51:53,2018-02-26 11:51:55,1.951s,PASSED
switchToDefaultContent,Firefox 58.0,,2018-02-26 11:51:55,2018-02-26 11:51:55,0.030s,PASSED
click,Firefox 58.0,,2018-02-26 11:51:55,2018-02-26 11:51:55,0.546s,PASSED
click,Firefox 58.0,,2018-02-26 11:51:55,2018-02-26 11:52:27,31.335s,FAILED
